id,trip_distance,trip_time_in_secs,tip_amount,fare_amount,tip_perc,counter,pickup_zipcode,dropoff_zipcode
10027|10451,3.69,743.75,0.7025,14,5.023809524,4,10027,10451
10027|10452,3.855,584.5,2.65,13.25,19.73607038,2,10027,10452
10027|10453,5.095,899.5,0,17.5,0,2,10027,10453
10027|10454,1.805,521,1.5,8.75,16.77631579,2,10027,10454
10027|10456,2.9,841,0,13,0,1,10027,10456
10027|10457,4.96,799,0,16.33333333,0,3,10027,10457
10027|10458,7.39,1440,0,24.5,0,1,10027,10458
10027|10460,6.2,782,0,19,0,1,10027,10460
10027|10462,9.2,1349,0,28.5,0,1,10027,10462
10027|10463,6.371666667,980.6666667,1.55,20.75,8.247619048,6,10027,10463
10027|10466,11.5,1391,0,34,0,1,10027,10466
10027|10467,9,889,0,26.5,0,1,10027,10467
10027|10471,7.0025,854.5,4.82,21,23.72112034,4,10027,10471
10027|10474,6.15,1740,0,23.5,0,1,10027,10474
10027|11201,8.215,1837.75,3.7,28.75,14.58752228,4,10027,11201
10027|11205,11.745,2361.5,5.56,39.25,15.01960784,2,10027,11205
10027|11206,12.5,3540,9.8,48,20.41666667,1,10027,11206
10027|11207,13.69,2580,0,44,0,1,10027,11207
10027|11208,1.79,3060,0,54,0,1,10027,11208
10027|11211,11.6,1878,12.8,36.5,35.06849315,1,10027,11211
10027|11215,11.7,1939.5,4.75,36.75,12.83783784,2,10027,11215
10027|11216,14.3,2705,0,46.5,0,1,10027,11216
10027|11220,15.735,2100,4.3,45.25,10.11764706,2,10027,11220
10027|11221,12.1,1815,0,36,0,1,10027,11221
10027|11222,7.4775,1572,4.1175,25.5,16.93876849,4,10027,11222
10027|11231,12.235,3047.5,4.18,42,11.77464789,2,10027,11231
10028|10001,3.540549133,1294.291908,1.926705202,16.5650289,11.66908095,346,10028,10001
10028|10002,5.24296875,1013.796875,1.728125,18.1484375,10.01779025,64,10028,10002
10028|10003,4.052436975,1058.021008,1.75289916,15.88865546,10.91230193,238,10028,10003
10028|10004,7.143653846,964.8461538,1.957692308,22.27884615,8.683805924,52,10028,10004
10028|10005,7.174516129,1238.387097,2.190322581,23.08064516,9.167591603,31,10028,10005
10028|10006,7.683846154,1060.615385,2.724615385,23.76923077,11.52114772,13,10028,10006
10028|10007,7.733013699,1257.013699,3.120136986,24.58219178,12.60087812,73,10028,10007
10028|10009,4.516557377,881.4590164,2.076229508,15.90163934,13.16318324,61,10028,10009
10028|10010,3.496137566,1096.359788,1.677830688,15.24338624,10.91582368,189,10028,10010
10028|10011,4.44962406,1273.360902,2.249924812,17.84962406,12.49066342,133,10028,10011
10028|10012,5.228,1235.777778,2.522666667,19.43333333,13.00192153,90,10028,10012
10028|10013,6.176097561,1370.634146,2.772195122,22.2195122,12.32303429,82,10028,10013
10028|10014,5.493678161,1470.494253,2.903448276,21.12068966,13.75751452,87,10028,10014
10028|10016,2.876917293,904.3859649,1.441353383,12.9085213,11.37134432,399,10028,10016
10028|10017,2.241455696,783.3401899,1.191155063,10.97389241,10.90431487,632,10028,10017
10028|10018,3.069408867,1215.133005,1.498768473,15.30541872,9.706922278,203,10028,10018
10028|10019,2.322706223,899.536903,1.207091172,11.92981187,10.12464935,691,10028,10019
10028|10020,2.274805195,898.5454545,1.515844156,11.8961039,12.30737918,77,10028,10020
10028|10021,0.889170344,324.0697264,0.539549868,5.753309797,9.589640388,1133,10028,10021
10028|10022,1.742025223,620.6646884,1.005437685,9.127596439,11.0694356,1348,10028,10022
10028|10023,1.965147059,662.4754902,1.034313725,9.713235294,10.61637425,612,10028,10023
10028|10024,1.387620438,442.989781,0.755649635,7.394890511,10.56353145,685,10028,10024
10028|10025,2.055085324,568.5392491,0.892662116,9.33447099,9.636211522,293,10028,10025
10028|10026,2.401,578.2,0.9725,9.775,10.43331934,40,10028,10026
10028|10027,3.044516129,756.3870968,1.523387097,12.10483871,12.80741263,62,10028,10027
10028|10028,0.741462264,288.0931604,0.632629717,5.408620283,12.64681212,848,10028,10028
10028|10029,1.14444898,311.1,0.592938776,6.035714286,9.922696718,490,10028,10029
10028|10030,3.820769231,819.3846154,1.247692308,13.92307692,9.009840724,13,10028,10030
10028|10031,4.473225806,1043.419355,1.861290323,16.67741935,11.0909175,31,10028,10031
10028|10032,6.0752,1107.88,1.6568,20.7,7.935712132,25,10028,10032
10028|10033,6.5,1006.235294,1.952941176,20.91176471,9.524016417,17,10028,10033
10028|10034,7.565,1080,4.35,23.75,18.62068966,2,10028,10034
10028|10035,2.242879581,476.0942408,0.834921466,8.884816754,9.367664433,191,10028,10035
10028|10036,2.76361516,1072.912536,1.450612245,13.82215743,10.57761673,343,10028,10036
10028|10037,3.058181818,669.0909091,0.536363636,11.77272727,4.811255411,11,10028,10037
10028|10038,6.911333333,1111.033333,2.592,22.08333333,11.70753353,30,10028,10038
10028|10039,4.265714286,834.8571429,0.742857143,15.14285714,4.873176857,7,10028,10039
10028|10040,7.142,1276.8,1.1,23.7,4.929149798,5,10028,10040
10028|10044,4.83,960,0,16,0,1,10028,10044
10028|10065,1.268553299,468.9885787,0.661662437,7.350253807,9.158075998,788,10028,10065
10028|10075,0.697114846,267.5210084,0.389047619,5.044817927,7.662215702,357,10028,10075
10028|10128,0.676604245,234.051186,0.446254682,4.845817728,9.170351547,801,10028,10128
10028|10280,8.296470588,1290.764706,3.031176471,26.47058824,11.40972511,17,10028,10280
10028|10304,19.29,2040,10.6,53,20,1,10028,10304
10028|10451,3.994,645.8,2.024,13.6,14.39444444,5,10028,10451
10028|10452,5.14,1040,1.066666667,17.66666667,6.666666667,3,10028,10452
10028|10453,9,1567,3.6,28.75,10.14084507,2,10028,10453
10028|10454,3.493333333,590.3333333,0.913333333,12.66666667,7.191511387,6,10028,10454
10028|10455,4.9,947,3.6,17,21.17647059,1,10028,10455
10028|10456,5.32,1442,1,20.83333333,5.263157895,3,10028,10456
10028|10457,6.316,1225,2.02,21.3,9.506775068,5,10028,10457
10028|10458,9.651428571,1608.285714,2.254285714,30.57142857,7.324904615,7,10028,10458
10028|10459,6.565,1050,0,20.5,0,2,10028,10459
10028|10460,7.976666667,1320,0,25.5,0,3,10028,10460
10028|10461,10.03,1337,4.1,29.83333333,13.57142857,3,10028,10461
10028|10462,8.325,1108.25,3.175,24.875,12.56229917,4,10028,10462
10028|10463,9.305,1278,3.5125,27.75,12.86531987,4,10028,10463
10028|10468,8.7,1664,0,28,0,1,10028,10468
10028|10470,11.48,1200,0,32.5,0,1,10028,10470
10028|10471,10.8,1577,10.2,33,30.90909091,1,10028,10471
10028|10472,7.2,982,0,22.5,0,1,10028,10472
10028|10473,7.435,911.5,0,22.5,0,2,10028,10473
10028|10474,5.3,1046,0,18.5,0,1,10028,10474
10028|11201,8.762142857,1591.5,2.439285714,26.10714286,8.733528162,14,10028,11201
10028|11203,12.22,2640,8.2,40,20.5,1,10028,11203
10028|11204,14.53,1920,2,42.25,4.938271605,2,10028,11204
10028|11205,8.64,2100,6.05,30,20.19230769,2,10028,11205
10028|11206,8.15,2031,3.1,30.5,10.50847458,2,10028,11206
10028|11207,17.52,1800,0,48.5,0,1,10028,11207
10028|11209,17.08333333,2781.333333,3.333333333,52.66666667,6.734006734,3,10028,11209
10028|11211,7.261111111,1551.944444,2.902222222,25.13888889,11.25786807,18,10028,11211
10028|11213,11.085,2340,7.4,36.5,20.28294574,2,10028,11213
10028|11215,11.03375,2408.875,3.975,37.9375,10.40971868,8,10028,11215
10028|11216,9.965,1590,4.5,31,15.62582345,2,10028,11216
10028|11217,10.35333333,2704.5,6.091666667,27.5,22.04781106,6,10028,11217
10028|11218,13.075,2640,2,43.75,4.87804878,2,10028,11218
10028|11219,14.81,1800,0,42,0,1,10028,11219
10028|11222,5.264,1217.5,2.062,19.3,10.83981492,10,10028,11222
10028|11223,16.58,1620,5,45,11.11111111,1,10028,11223
10028|11225,11.2,1988,0,35,0,1,10028,11225
10028|11226,12.17,2280,7.9,39.5,20,1,10028,11226
10028|11228,14.6,1916,0,42,0,1,10028,11228
10028|11230,14.665,2764.5,5.19,46.5,12.65853659,2,10028,11230
10028|11231,10.25285714,2037.714286,4.28,33.64285714,13.92849686,7,10028,11231
10028|11232,13.42,1320,4,37.5,10.66666667,1,10028,11232
10028|11233,10.25,1680,0,31.5,0,1,10028,11233
10028|11235,21.61,2040,0,58,0,1,10028,11235
10028|11238,9.594285714,2057.714286,4.607142857,32.35714286,14.34177626,7,10028,11238
10029|10001,4.409072165,1459.896907,2.187525773,19.16494845,11.1818937,97,10029,10001
10029|10002,6.289642857,1175.035714,1.214285714,20.28571429,6.321142617,28,10029,10002
10029|10003,4.998333333,1342.958333,1.926041667,19.45833333,10.18977387,48,10029,10003
10029|10004,8.12375,1037.25,2.575,24.375,10.51542628,8,10029,10004
10029|10005,8.374444444,1309.333333,1.957777778,26,7.655291038,9,10029,10005
10029|10006,8.806,1340,4.1,26.6,14.53416928,5,10029,10006
10029|10007,8.275555556,1341.333333,4,26.05555556,15.14377756,9,10029,10007
10029|10009,5.498928571,1129.107143,1.591071429,18.875,8.729470121,28,10029,10009
10029|10010,4.634166667,1163.027778,1.7625,17.83333333,10.23638354,36,10029,10010
10029|10011,5.42,1402.595238,2.007380952,20.55952381,9.638745899,42,10029,10011
10029|10012,6.222857143,1102.857143,1.428571429,20.35714286,6.220080512,7,10029,10012
10029|10013,6.851428571,1628.857143,1.914285714,25.07142857,8.474328777,14,10029,10013
10029|10014,6.402272727,1580.363636,2.536363636,23.34090909,10.44683129,22,10029,10014
10029|10016,3.839324324,1067.148649,1.999324324,15.32432432,13.09361301,74,10029,10016
10029|10017,3.03244186,943.8023256,1.446511628,13.34883721,10.92324681,86,10029,10017
10029|10018,3.889230769,1328.615385,1.366923077,17.07692308,8.217289594,39,10029,10018
10029|10019,3.246608696,974.773913,1.262782609,14.02173913,9.081111092,115,10029,10019
10029|10020,2.867777778,786.2222222,1.194444444,12.16666667,10.58543103,9,10029,10020
10029|10021,1.738534031,518.7277487,0.824764398,8.460732984,10.08925446,191,10029,10021
10029|10022,2.697591623,840.973822,1.259528796,12.13874346,10.43982162,191,10029,10022
10029|10023,2.570974026,767.8831169,1.285974026,11.77272727,10.90105362,154,10029,10023
10029|10024,1.782965517,489.2068966,0.713586207,8.344827586,8.540134149,145,10029,10024
10029|10025,1.403157895,419.3301435,0.682344498,7.318181818,9.333427987,209,10029,10025
10029|10026,1.433469388,413.1428571,0.408163265,7.193877551,5.847467692,49,10029,10026
10029|10027,2.068860759,570.1139241,0.806962025,9.310126582,9.016775584,79,10029,10027
10029|10028,1.188133803,324.8415493,0.570035211,6.191901408,9.077314819,284,10029,10028
10029|10029,0.836699346,274.3202614,0.306176471,5.374183007,4.98397287,306,10029,10029
10029|10030,2.593333333,721.4166667,0.275,10.29166667,1.774193548,12,10029,10030
10029|10031,3.398095238,948.2380952,0.728571429,14.07142857,4.93342281,21,10029,10031
10029|10032,4.33375,1004,1.9,16.3125,10.48269009,8,10029,10032
10029|10033,5.313,964.4,1.455,17.9,8.326527526,10,10029,10033
10029|10034,6.1,626,0,18,0,1,10029,10034
10029|10035,1.235568182,288.8181818,0.426022727,6.099431818,6.985015013,176,10029,10035
10029|10036,3.654615385,1177.012821,1.677564103,15.87820513,10.67625223,78,10029,10036
10029|10037,1.869090909,438.0909091,0.181818182,8,2.121212121,22,10029,10037
10029|10038,7.668333333,1119.166667,3.0375,23.625,12.90529829,12,10029,10038
10029|10039,3.0625,679.125,0.125,12,0.925925926,8,10029,10039
10029|10040,6.06,1081,0,19.5,0,2,10029,10040
10029|10044,6.615,1546.5,3.975,23.5,15.9,2,10029,10044
10029|10065,2.224583333,662.53125,0.8890625,10.15104167,8.882048646,96,10029,10065
10029|10075,1.412142857,385.377551,0.637244898,7.045918367,9.103130713,98,10029,10075
10029|10128,0.891428571,264.0904762,0.464428571,5.34047619,8.909048219,210,10029,10128
10029|10280,8.325,1475.166667,4.408333333,27.08333333,16.20400552,6,10029,10280
10029|10451,3.12,638,0.797142857,11.57142857,6.663354037,7,10029,10451
10029|10452,3.88,613.3333333,1.733333333,13,14.18630752,3,10029,10452
10029|10454,2.64875,591,0.9225,10.25,9.863131313,8,10029,10454
10029|10455,3.416666667,620,0,12.16666667,0,3,10029,10455
10029|10456,4.206,935.2,0,15.5,0,5,10029,10456
10029|10457,6.075,1020,0,20,0,2,10029,10457
10029|10459,5.27,885,1.5,17.25,7.692307692,2,10029,10459
10029|10460,6.5,1048.5,0,20.25,0,2,10029,10460
10029|10462,6.9,843,0,21,0,1,10029,10462
10029|10463,7.78,1149.142857,2.042857143,24.28571429,8.464648559,7,10029,10463
10029|10467,12.3,1973,0,38.5,0,1,10029,10467
10029|10468,7.6,1377,3.55,24.75,14.28163265,2,10029,10468
10029|10469,8.89,1080,0,26.5,0,1,10029,10469
10029|10470,9.71,1200,3.05,28.5,10.16666667,2,10029,10470
10029|10472,4.9,653,0,15,0,1,10029,10472
10029|10473,6.406666667,735.6666667,0,19.33333333,0,3,10029,10473
10029|10474,5.04,840,3.4,17,20,1,10029,10474
10029|11201,9.702,1784.2,3.251,31.05,10.34097825,10,10029,11201
10029|11203,14.03,1860,3,41,7.317073171,1,10029,11203
10029|11205,9.78,3240,1,37.5,2.666666667,1,10029,11205
10029|11208,16.8,4005,0,49,0,1,10029,11208
10029|11211,8.394,2140.6,2.17,30.3,7.733333333,5,10029,11211
10029|11215,11.79,2387.5,2.5,37.375,6.272949816,4,10029,11215
10029|11216,10.01,1620,2,31.5,6.349206349,1,10029,11216
10029|11218,14.69,1980,0,43,0,1,10029,11218
10029|11219,14.7,2017,5,43,11.62790698,1,10029,11219
10029|11221,11.22,1800,7,34.5,20.28985507,1,10029,11221
10029|11222,6.04,1780,0,23.5,0,3,10029,11222
10029|11226,14.1,3188,11.6,46,25.2173913,1,10029,11226
10029|11230,15.82,2340,9.6,47.5,20.21052632,1,10029,11230
10029|11231,10.005,2670,0,37.5,0,2,10029,11231
10029|11237,11.7,2228,0,38,0,1,10029,11237
10029|11238,12.03,2681.5,0,40.75,0,2,10029,11238
10030|10001,4.34,1020.5,2.45,17.5,10.42553191,2,10030,10001
10030|10007,9.95,1440,6,30,20,1,10030,10007
10030|10011,6.87,1135,0.54,22,2.511627907,2,10030,10011
10030|10013,8.89,1140,2,26.5,7.547169811,1,10030,10013
10030|10014,8.85,1560,0,28.5,0,1,10030,10014
10030|10017,5.17,1266.333333,3.166666667,19.33333333,16.39676113,3,10030,10017
10030|10018,5.8,1359,0,21,0,1,10030,10018
10030|10019,4.59,1217,0,17.5,0,2,10030,10019
10030|10021,4.27,1140,3.6,17,21.17647059,1,10030,10021
10030|10022,4.71,1080,0,17,0,1,10030,10022
10030|10023,4.19,941.5714286,1.124285714,15.21428571,7.98404821,7,10030,10023
10030|10024,2.68,690,2.06,11.25,12.875,2,10030,10024
10030|10025,2.3075,570.75,0.45,10.125,5.625,4,10030,10025
10030|10026,1.396666667,412.5555556,0.544444444,7.222222222,7.948717949,9,10030,10026
10030|10027,0.890555556,246.6111111,0.200555556,5.361111111,3.311490978,18,10030,10027
10030|10029,2.264,602.8,0.6,10,5,5,10030,10029
10030|10030,0.595,161.5,0.6875,4.25,14.43452381,4,10030,10030
10030|10031,1.218333333,377.8333333,0.233333333,6.666666667,3.888888889,6,10030,10031
10030|10032,1.8725,745,0.25,10.375,2,4,10030,10032
10030|10033,2.873333333,722.3333333,0,12,0,3,10030,10033
10030|10035,1.25,361.5,0.5,6.625,6.904761905,4,10030,10035
10030|10036,6.95,2100,2.5,26,9.615384615,1,10030,10036
10030|10037,0.54,120,0.5,3.75,14.28571429,2,10030,10037
10030|10039,1.16,335,0,6,0,2,10030,10039
10030|10065,5.1,1541,4.985,21.25,23.27369008,2,10030,10065
10030|10128,3.106666667,712.6666667,1.433333333,11.83333333,12.63492063,3,10030,10128
10030|10468,5.5,1000,0,18,0,1,10030,10468
10031|10001,6.491578947,1204.315789,2.401052632,21.94736842,11.0369886,19,10031,10001
10031|10002,9.645,1470,0,29.75,0,2,10031,10002
10031|10003,8.165,1625.5,5.333333333,27.58333333,19.36236093,6,10031,10003
10031|10005,10.52,1440,5,32,15.625,1,10031,10005
10031|10007,8.835,1639,1.5,28.25,5.172413793,2,10031,10007
10031|10009,9.142,1718.6,3.06,29.2,9.550772921,5,10031,10009
10031|10010,7.728333333,1840.666667,4.108333333,27.75,14.44143296,6,10031,10010
10031|10011,6.426,1063.75,3.2325,21.625,14.93935322,20,10031,10011
10031|10012,8.951666667,1816.166667,4.886666667,30.66666667,16.13072882,6,10031,10012
10031|10013,7.57125,1087,3.8125,23.5625,15.02625055,8,10031,10013
10031|10014,8.54125,1935.125,2.21375,25.375,9.234133015,8,10031,10014
10031|10016,5.806666667,1586.333333,1,25.66666667,3.278688525,3,10031,10016
10031|10017,6.57,1440,6,24,25,1,10031,10017
10031|10018,6.532,1455.5,3.798,24.1,16.31646152,10,10031,10018
10031|10019,5.129545455,857.2272727,1.637272727,17.68181818,8.768003109,22,10031,10019
10031|10020,5.08,1380,3.9,19.5,20,1,10031,10020
10031|10021,4.968,1416,2.04,19.8,11.25806452,5,10031,10021
10031|10022,5.79,1686,3.97,23.5,16.82297536,5,10031,10022
10031|10023,3.967142857,926.2380952,1.818095238,15.26190476,11.77592993,21,10031,10023
10031|10024,3.496,798.4,0.8325,13.7,6.585074418,20,10031,10024
10031|10025,1.98,511.5306122,1.086326531,9.408163265,11.64555239,49,10031,10025
10031|10026,1.704545455,504.5454545,0.527272727,8.454545455,6.363636364,11,10031,10026
10031|10027,1.348548387,379.5806452,0.521774194,6.903225806,7.254745702,62,10031,10027
10031|10028,4.19,1173.8,2.18,17.4,13.04430882,5,10031,10028
10031|10029,3.355,890.6666667,1.090555556,13.72222222,8.150456929,18,10031,10029
10031|10030,1.178888889,436.1111111,0.144444444,6.888888889,2.407407407,9,10031,10030
10031|10031,0.581290323,219.6774194,0.722580645,4.677419355,13.42712843,31,10031,10031
10031|10032,1.863,474.8,1.855,8.75,17.38574661,10,10031,10032
10031|10033,2.396666667,499.1666667,0.916666667,9.916666667,8.135704875,6,10031,10033
10031|10034,4.295,636,1.245,14.25,9.027904509,4,10031,10034
10031|10035,2.144117647,729.3529412,1.036470588,10.61764706,9.95399745,17,10031,10035
10031|10036,5.739375,994.5,2.175,19.5,10.85015772,16,10031,10036
10031|10037,1.9425,624.5,0.625,9.375,5.681818182,4,10031,10037
10031|10039,1.03,348,0,6.25,0,2,10031,10039
10031|10040,3.53,563,0,12.75,0,2,10031,10040
10031|10065,5.844,1577.8,2.76,22.5,13.040609,5,10031,10065
10031|10075,4.53,990,2.6,16.5,15.17241379,2,10031,10075
10031|10128,3.86,1040.875,1.875,15.6875,12.05593652,8,10031,10128
10031|10280,9.3,1106,4,27,14.81481481,1,10031,10280
10031|10451,1.87,669.6666667,1.033333333,9.833333333,8.785185185,3,10031,10451
10031|10457,3.4,1107,0,15,0,1,10031,10457
10031|10460,8.04,1080,2.5,25,10,1,10031,10460
10031|10462,7.61,1380,2.5,24.5,10.20408163,1,10031,10462
10031|10468,5.6,1200,6,19.5,30.76923077,1,10031,10468
10031|10470,13.62,1380,0,38.5,0,1,10031,10470
10031|10471,6,925,3.5,19.5,17.94871795,1,10031,10471
10031|10474,5.3,854,0,17,0,1,10031,10474
10031|11211,13.2,1453,3,38,7.894736842,1,10031,11211
10031|11225,13.46,2938.5,9.3,46,20.22988506,2,10031,11225
10031|11238,13.2,2136,8.6,42,20.47619048,1,10031,11238
10032|10001,7.841428571,1350.928571,3.292857143,25.78571429,13.1216021,14,10032,10001
10032|10003,9.14,1640,3,30,10.32642812,3,10032,10003
10032|10006,10.8,1919,8.85,35,25.28571429,1,10032,10006
10032|10007,10.205,1748,0,32,0,2,10032,10007
10032|10009,11.7,1406,0,34,0,1,10032,10009
10032|10010,8.61,1520,5.233333333,27.83333333,18.88888889,3,10032,10010
10032|10011,8.582857143,1300.714286,4.664285714,26.71428571,17.44355418,7,10032,10011
10032|10012,10.25,1690,5.685,31,18.078125,2,10032,10012
10032|10013,9.792857143,1619.428571,5.138571429,31.21428571,16.15120342,7,10032,10013
10032|10014,8.623333333,1540,6.126666667,28.16666667,21.79393939,3,10032,10014
10032|10016,8.703333333,1637,3.233333333,29,11.63419913,3,10032,10016
10032|10017,8.06,1652,2.166666667,28.16666667,7.282662692,3,10032,10017
10032|10018,6.873333333,1621.666667,1,25.16666667,4,3,10032,10018
10032|10019,6.369411765,1127.411765,3.042352941,21.76470588,13.57163826,17,10032,10019
10032|10021,7.242307692,1353.615385,3.863076923,24.15384615,15.65921116,13,10032,10021
10032|10022,7.583,1882.6,2.932,28.6,10.1358114,10,10032,10022
10032|10023,5.547,987.5,1.6425,18.775,8.977474438,20,10032,10023
10032|10024,5.007058824,820.6470588,2.380588235,16.14705882,13.5563305,17,10032,10024
10032|10025,3.616666667,794.8571429,1.25,14.5,8.510642822,21,10032,10025
10032|10026,2.8,762,0,12.25,0,4,10032,10026
10032|10027,2.162666667,535.9333333,0.853333333,9.6,9.271041239,15,10032,10027
10032|10028,5.582,1244.4,1.2,20.3,6.102564103,5,10032,10028
